ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    random     loss                      0.100 readout_realistic  gdr_reg              0.2118   0.0034   0.0032
ecd    random     loss                      0.100 readout_realistic  gdr_mid              0.2221   0.0951   0.0046
ecd    random     loss                      0.100 readout_realistic  gdr_tfree            0.2246   0.0727   0.0024
ecd    random     loss                      0.100 readout_realistic  gdr_residual         0.4696   0.5339   0.0046
ecd    random     loss                      0.100 readout_realistic  gdr_afterburn        0.4696   0.5339   0.0046
ecd    random     loss                      0.100 readout_realistic  gdr_blend            0.2231   0.0017   0.0033
ecd    random     loss                      0.100 readout_realistic  zne_idle             0.2400   0.1317   0.0025
ecd    random     loss                      0.100 readout_realistic  readout_then_zne     0.2427   0.1288   0.0026
ecd    random     loss                      0.100 readout_realistic  zne_then_readout     0.2429   0.1387   0.0026
ecd    random     loss                      0.100 readout_realistic  gdr_select           0.2087   0.0179   0.0028
ecd    random     loss                      0.100 readout_strong     raw                  0.3153   0.0285   0.0010
ecd    random     loss                      0.100 readout_strong     readout_only         0.3099   0.0428   0.0008
ecd    random     loss                      0.100 readout_strong     oracle_binomial      0.5211   0.2375   0.0036
ecd    random     loss                      0.100 readout_strong     gdr_param            0.2322   0.0873   0.0009
ecd    random     loss                      0.100 readout_strong     gdr_damped           0.2268   0.0784   0.0009
ecd    random     loss                      0.100 readout_strong     gdr_ridge            0.2321   0.0856   0.0009
ecd    random     loss                      0.100 readout_strong     gdr_holdout          0.2320   0.0803   0.0009
ecd    random     loss                      0.100 readout_strong     gdr_reg              0.2277   0.0747   0.0009
ecd    random     loss                      0.100 readout_strong     gdr_mid              0.2455   0.0342   0.0019
ecd    random     loss                      0.100 readout_strong     gdr_tfree            0.2320   0.1537   0.0006
ecd    random     loss                      0.100 readout_strong     gdr_residual         0.4784   0.4932   0.0068
ecd    random     loss                      0.100 readout_strong     gdr_afterburn        0.4784   0.4932   0.0068
ecd    random     loss                      0.100 readout_strong     gdr_blend            0.2363   0.0710   0.0010
ecd    random     loss                      0.100 readout_strong     zne_idle             0.2940   0.1059   0.0023
ecd    random     loss                      0.100 readout_strong     readout_then_zne     0.2959   0.0978   0.0022
ecd    random     loss                      0.100 readout_strong     zne_then_readout     0.2925   0.1216   0.0023
ecd    random     loss                      0.100 readout_strong     gdr_select           0.2268   0.0784   0.0009
ecd    random     loss_thermal_dephasing    0.003 ideal              raw                  0.0535   0.0785   0.0002
ecd    random     loss_thermal_dephasing    0.003 ideal              oracle_binomial      0.0495   0.0843   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_param            0.0456   0.0848   0.0000
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_damped           0.0482   0.0816   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_ridge            0.0451   0.0833   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_holdout          0.0456   0.0848   0.0000
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_reg              0.0482   0.0816   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_mid              0.0451   0.0827   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_tfree            0.0452   0.0831   0.0001
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_residual         0.0516   0.0736   0.0000
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_afterburn        0.0516   0.0736   0.0000
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_blend            0.0456   0.0848   0.0000
ecd    random     loss_thermal_dephasing    0.003 ideal              zne_idle             0.1976   0.0438   0.0003
ecd    random     loss_thermal_dephasing    0.003 ideal              readout_then_zne     0.1976   0.0438   0.0003
ecd    random     loss_thermal_dephasing    0.003 ideal              zne_then_readout     0.1976   0.0438   0.0003
ecd    random     loss_thermal_dephasing    0.003 ideal              gdr_select           0.0486   0.0813   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  raw                  0.0606   0.0642   0.0003
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  readout_only         0.0503   0.0726   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  oracle_binomial      0.0545   0.0576   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_param            0.0476   0.0718   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_damped           0.0481   0.0723   0.0000
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_ridge            0.0475   0.0737   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_holdout          0.0476   0.0718   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_reg              0.0481   0.0723   0.0000
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_mid              0.0474   0.0722   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_tfree            0.0478   0.0748   0.0001
ecd    random     loss_thermal_dephasing    0.003 readout_realistic  gdr_residual         0.0557   0.0449   0.0001
