Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.0558 dE=0.0240 GS=Y  readout_only.TVD=0.0443 dE=0.0145 GS=Y  oracle_binomial.TVD=0.0528 dE=0.0014 GS=Y  gdr_param.TVD=0.0470 dE=0.0016 GS=Y  gdr_select.TVD=0.0470 dE=0.0016 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.2273   0.0199   0.0174   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.1450   0.0055   0.0099   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.1160   0.0063   0.0041   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1124   0.0050   0.0030   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.1156   0.0071   0.0037   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.1424   0.0264   0.0118   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.1424   0.0264   0.0118   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.1162   0.0058   0.0044   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1156   0.0071   0.0037   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.5001   0.0502   0.0640   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0036     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.1574   0.0121   0.0002   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.1609   0.0107   0.0015   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.0558   0.0240   0.0203   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0443   0.0145   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0528   0.0014   0.0014   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0470   0.0016   0.0005   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0470   0.0016   0.0005   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0479   0.0016   0.0004   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0548   0.0006   0.0030   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0548   0.0006   0.0030   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0471   0.0015   0.0007   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0470   0.0016   0.0005   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1816   0.0135   0.0076   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0153     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1338   0.0018   0.0029   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1448   0.0129   0.0133   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.1288   0.0558   0.0445   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.1221   0.0500   0.0384   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1717   0.0233   0.0240   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.0661   0.0093   0.0041   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.0671   0.0174   0.0110   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.0688   0.0041   0.0003   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1771   0.0319   0.0317   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1771   0.0319   0.0317   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.0661   0.0093   0.0041   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.0661   0.0093   0.0041   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.1952   0.0019   0.0019   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.0256     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1372   0.0106   0.0018   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1458   0.0014   0.0084   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.2956   0.1045   0.0776   Y
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.2934   0.1033   0.0747   Y
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.4090   0.0218   0.0211   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.1834   0.0259   0.0011   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.1603   0.0375   0.0102   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.1831   0.0301   0.0026   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.3768   0.0185   0.0181   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.3768   0.0185   0.0181   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.1834   0.0259   0.0011   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.1834   0.0259   0.0011   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.2778   0.0432   0.0278   Y
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0668     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.2362   0.0832   0.0556   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.2395   0.0800   0.0512   Y
