ansatz params     family                       kt readout            method                  TVD       dE     dPgs
------------------------------------------------------------------------------------------------------------------
ecd    optimized  loss                      0.030 ideal              gdr_ridge            0.0716   0.3646   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_holdout          0.0721   0.3659   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_reg              0.0721   0.3659   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_mid              0.0719   0.3649   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_tfree            0.0719   0.3656   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_residual         0.0670   0.3623   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_afterburn        0.0670   0.3623   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_blend            0.0714   0.3652   0.0000
ecd    optimized  loss                      0.030 ideal              zne_idle             0.0639   0.2397   0.0000
ecd    optimized  loss                      0.030 ideal              readout_then_zne     0.0639   0.2397   0.0000
ecd    optimized  loss                      0.030 ideal              zne_then_readout     0.0639   0.2397   0.0000
ecd    optimized  loss                      0.030 ideal              gdr_select           0.0670   0.3623   0.0000
ecd    optimized  loss                      0.030 readout_realistic  raw                  0.3286   1.1126   0.0000
ecd    optimized  loss                      0.030 readout_realistic  readout_only         0.3052   1.0042   0.0000
ecd    optimized  loss                      0.030 readout_realistic  oracle_binomial      0.0660   0.3588   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_param            0.0699   0.3609   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_damped           0.0933   0.4252   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_ridge            0.0700   0.3605   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_holdout          0.0700   0.3609   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_reg              0.0933   0.4252   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_mid              0.0704   0.3612   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_tfree            0.0706   0.3616   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_residual         0.0649   0.3563   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_afterburn        0.0649   0.3563   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_blend            0.0699   0.3609   0.0000
ecd    optimized  loss                      0.030 readout_realistic  zne_idle             0.1315   0.4501   0.0000
ecd    optimized  loss                      0.030 readout_realistic  readout_then_zne     0.0974   0.3370   0.0000
ecd    optimized  loss                      0.030 readout_realistic  zne_then_readout     0.0967   0.3312   0.0000
ecd    optimized  loss                      0.030 readout_realistic  gdr_select           0.0649   0.3563   0.0000
ecd    optimized  loss                      0.030 readout_strong     raw                  0.3913   1.4234   0.0000
ecd    optimized  loss                      0.030 readout_strong     readout_only         0.3189   1.0852   0.0000
ecd    optimized  loss                      0.030 readout_strong     oracle_binomial      0.0753   0.4106   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_param            0.0791   0.4202   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_damped           0.1030   0.4867   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_ridge            0.0801   0.4219   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_holdout          0.0791   0.4202   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_reg              0.1030   0.4867   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_mid              0.0805   0.4231   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_tfree            0.0802   0.4214   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_residual         0.0750   0.4099   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_afterburn        0.0750   0.4099   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_blend            0.0791   0.4202   0.0000
ecd    optimized  loss                      0.030 readout_strong     zne_idle             0.1617   0.6448   0.0000
ecd    optimized  loss                      0.030 readout_strong     readout_then_zne     0.0625   0.2616   0.0000
ecd    optimized  loss                      0.030 readout_strong     zne_then_readout     0.0505   0.2595   0.0000
ecd    optimized  loss                      0.030 readout_strong     gdr_select           0.0750   0.4099   0.0000
ecd    optimized  loss                      0.100 ideal              raw                  0.6961   2.4681   0.0000
ecd    optimized  loss                      0.100 ideal              oracle_binomial      0.1975   1.0507   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_param            0.2011   1.1393   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_damped           0.3000   1.4050   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_ridge            0.2017   1.1436   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_holdout          0.2013   1.1409   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_reg              0.3001   1.4063   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_mid              0.2027   1.1473   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_tfree            0.2032   1.1479   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_residual         0.1954   1.0365   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_afterburn        0.1954   1.0365   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_blend            0.2011   1.1393   0.0000
ecd    optimized  loss                      0.100 ideal              zne_idle             0.4562   1.4567   0.0000
ecd    optimized  loss                      0.100 ideal              readout_then_zne     0.4562   1.4567   0.0000
ecd    optimized  loss                      0.100 ideal              zne_then_readout     0.4562   1.4567   0.0000
ecd    optimized  loss                      0.100 ideal              gdr_select           0.1954   1.0365   0.0000
ecd    optimized  loss                      0.100 readout_realistic  raw                  0.7090   2.5730   0.0000
ecd    optimized  loss                      0.100 readout_realistic  readout_only         0.7037   2.5108   0.0000
ecd    optimized  loss                      0.100 readout_realistic  oracle_binomial      0.2065   1.0996   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_param            0.2067   1.1731   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_damped           0.3058   1.4406   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_ridge            0.2069   1.1803   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_holdout          0.2067   1.1731   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_reg              0.3058   1.4406   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_mid              0.2077   1.1944   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_tfree            0.2098   1.2016   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_residual         0.2040   1.0837   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_afterburn        0.2040   1.0837   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_blend            0.2067   1.1731   0.0000
ecd    optimized  loss                      0.100 readout_realistic  zne_idle             0.4513   1.5169   0.0000
ecd    optimized  loss                      0.100 readout_realistic  readout_then_zne     0.4376   1.4227   0.0000
ecd    optimized  loss                      0.100 readout_realistic  zne_then_readout     0.4358   1.4211   0.0000
ecd    optimized  loss                      0.100 readout_realistic  gdr_select           0.2040   1.0837   0.0000
ecd    optimized  loss                      0.100 readout_strong     raw                  0.7207   2.7631   0.0000
ecd    optimized  loss                      0.100 readout_strong     readout_only         0.7011   2.5380   0.0000
ecd    optimized  loss                      0.100 readout_strong     oracle_binomial      0.2099   1.1159   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_param            0.2107   1.1847   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_damped           0.3086   1.4554   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_ridge            0.2107   1.1984   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_holdout          0.2107   1.1866   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_reg              0.3086   1.4569   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_mid              0.2116   1.2152   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_tfree            0.2133   1.2159   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_residual         0.2071   1.1047   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_afterburn        0.2071   1.1047   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_blend            0.2107   1.1847   0.0000
ecd    optimized  loss                      0.100 readout_strong     zne_idle             0.4886   1.6803   0.0000
ecd    optimized  loss                      0.100 readout_strong     readout_then_zne     0.4550   1.5044   0.0000
ecd    optimized  loss                      0.100 readout_strong     zne_then_readout     0.4404   1.4808   0.0000
ecd    optimized  loss                      0.100 readout_strong     gdr_select           0.2071   1.1047   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              raw                  0.0489   0.1663   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              oracle_binomial      0.0135   0.0706   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_param            0.0175   0.0812   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_damped           0.0190   0.0855   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_ridge            0.0175   0.0812   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_holdout          0.0175   0.0812   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_reg              0.0190   0.0855   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_mid              0.0175   0.0812   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_tfree            0.0174   0.0809   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_residual         0.0134   0.0704   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_afterburn        0.0134   0.0704   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_blend            0.0175   0.0812   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              zne_idle             0.0195   0.0920   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              readout_then_zne     0.0195   0.0920   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              zne_then_readout     0.0195   0.0920   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 ideal              gdr_select           0.0134   0.0704   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  raw                  0.0894   0.2934   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  readout_only         0.0524   0.1648   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  oracle_binomial      0.0107   0.0524   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_param            0.0164   0.0681   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_damped           0.0236   0.0874   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_ridge            0.0163   0.0681   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_holdout          0.0162   0.0677   0.0000
ecd    optimized  loss_thermal_dephasing    0.003 readout_realistic  gdr_reg              0.0217   0.0823   0.0000
