Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

snap  comprehensive             readout_realistic     raw.TVD=0.0857 dE=0.0676 GS=Y  readout_only.TVD=0.0689 dE=0.0451 GS=Y  oracle_binomial.TVD=0.0476 dE=0.0103 GS=Y  gdr_param.TVD=0.0317 dE=0.0094 GS=Y  gdr_select.TVD=0.0317 dE=0.0094 GS=Y  ideal_GS=Y
snap   random     comprehensive             0.100 readout_realistic  readout_only         0.4681   0.0819   0.0073   N
snap   random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6334   0.0379   0.0204   N
snap   random     comprehensive             0.100 readout_realistic  gdr_param            0.2810   0.0127   0.0027   N
snap   random     comprehensive             0.100 readout_realistic  gdr_damped           0.3248   0.0404   0.0046   N
snap   random     comprehensive             0.100 readout_realistic  gdr_mid              0.3462   0.0678   0.0014   N
snap   random     comprehensive             0.100 readout_realistic  gdr_residual         0.4310   0.0191   0.0023   N
snap   random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4310   0.0191   0.0023   N
snap   random     comprehensive             0.100 readout_realistic  gdr_blend            0.3450   0.0190   0.0030   N
snap   random     comprehensive             0.100 readout_realistic  gdr_select           0.3462   0.0678   0.0014   N
snap   random     comprehensive             0.100 readout_realistic  gdr_full             0.5526   0.0027   0.0112   N
snap   random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.1171     —      —
snap   random     comprehensive             0.100 readout_realistic  zne_idle             0.3890   0.0214   0.0064   N
snap   random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3879   0.0216   0.0062   N
snap   optimized  comprehensive             0.003 readout_realistic  raw                  0.0857   0.0676   0.0709   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_only         0.0689   0.0451   0.0479   Y
snap   optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0476   0.0103   0.0132   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0317   0.0094   0.0111   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0384   0.0165   0.0185   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0371   0.0116   0.0139   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0356   0.0009   0.0028   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0356   0.0009   0.0028   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0317   0.0094   0.0111   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0317   0.0094   0.0111   Y
snap   optimized  comprehensive             0.003 readout_realistic  gdr_full             0.4905   0.2766   0.3007   N
snap   optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0414     —      —
snap   optimized  comprehensive             0.003 readout_realistic  zne_idle             0.0977   0.0209   0.0151   Y
snap   optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.0924   0.0012   0.0074   Y
snap   optimized  comprehensive             0.030 readout_realistic  raw                  0.3841   0.3046   0.3071   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_only         0.3781   0.2953   0.2982   Y
snap   optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.3007   0.1057   0.1137   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1617   0.0665   0.0696   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.2074   0.1237   0.1268   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1700   0.0615   0.0663   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1944   0.0773   0.0884   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1944   0.0773   0.0884   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1617   0.0665   0.0696   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1617   0.0665   0.0696   Y
snap   optimized  comprehensive             0.030 readout_realistic  gdr_full             0.5644   0.3718   0.3135   Y
snap   optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1277     —      —
snap   optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2545   0.1965   0.1956   Y
snap   optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.2525   0.1881   0.1869   Y
snap   optimized  comprehensive             0.100 readout_realistic  raw                  0.7350   0.5609   0.5064   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_only         0.7366   0.5607   0.5063   N
snap   optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.7403   0.5666   0.5244   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_param            0.5463   0.4037   0.3836   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.5655   0.4587   0.4265   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.5162   0.4035   0.3788   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.7911   0.5037   0.5167   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.7911   0.5037   0.5167   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.5638   0.4200   0.3977   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_select           0.5463   0.4037   0.3836   N
snap   optimized  comprehensive             0.100 readout_realistic  gdr_full             0.7925   0.5981   0.4363   N
snap   optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2437     —      —
snap   optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6372   0.4585   0.4590   N
snap   optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6383   0.4582   0.4589   N
