Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1494 dE=0.1436 GS=Y  readout_only.TVD=0.1128 dE=0.1010 GS=Y  oracle_binomial.TVD=0.0655 dE=0.0070 GS=Y  gdr_param.TVD=0.0561 dE=0.0150 GS=Y  gdr_select.TVD=0.0561 dE=0.0150 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3675   0.0170   0.0013   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6136   0.0323   0.0015   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.3566   0.0064   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.3425   0.0075   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.3646   0.0054   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.5128   0.0398   0.0015   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.5128   0.0398   0.0015   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.3713   0.0090   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.3586   0.0047   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.4926   0.0319   0.0015   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0270     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3416   0.0037   0.0001   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3472   0.0030   0.0001   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1494   0.1436   0.1166   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1128   0.1010   0.0807   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0655   0.0070   0.0145   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0561   0.0150   0.0161   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0651   0.0322   0.0290   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0578   0.0150   0.0175   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0605   0.0198   0.0121   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0605   0.0198   0.0121   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0558   0.0142   0.0159   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0561   0.0150   0.0161   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.2421   0.0865   0.1147   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0358     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1545   0.0860   0.0759   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1324   0.0481   0.0446   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.4528   0.4500   0.3705   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.4430   0.4373   0.3602   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.6006   0.3336   0.3419   N
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1501   0.0471   0.0585   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1609   0.0861   0.0886   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1392   0.0315   0.0406   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1926   0.0242   0.0132   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1926   0.0242   0.0132   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1501   0.0471   0.0585   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1501   0.0471   0.0585   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.6819   0.3841   0.3991   N
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.2713     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.3379   0.3016   0.2241   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.3218   0.2778   0.2048   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.6987   0.5555   0.4921   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.6997   0.5517   0.4909   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.9641   0.5155   0.5198   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.7058   0.4436   0.4496   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.6998   0.4490   0.4517   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.7617   0.4722   0.4726   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.9444   0.5070   0.5197   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.9444   0.5070   0.5197   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.7058   0.4436   0.4496   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.7058   0.4436   0.4496   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.9413   0.4653   0.5198   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3430     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.6722   0.5172   0.4717   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.6686   0.5150   0.4709   N
