Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1394 dE=0.0556 GS=Y  readout_only.TVD=0.1032 dE=0.0390 GS=Y  oracle_binomial.TVD=0.0756 dE=0.0145 GS=Y  gdr_param.TVD=0.0690 dE=0.0140 GS=Y  gdr_select.TVD=0.0690 dE=0.0140 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.2650   0.1141   0.0073   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.3723   0.0911   0.0083   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2110   0.0062   0.0029   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.1937   0.0119   0.0014   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.2201   0.0066   0.0021   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.3026   0.0283   0.0041   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.3026   0.0283   0.0041   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2138   0.0104   0.0024   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.1913   0.0179   0.0009   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.3981   0.2312   0.0074   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0332     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.1753   0.0273   0.0001   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.1813   0.0166   0.0004   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1394   0.0556   0.0461   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.1032   0.0390   0.0319   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0756   0.0145   0.0125   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0690   0.0140   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0690   0.0140   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0643   0.0116   0.0115   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0718   0.0088   0.0062   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0718   0.0088   0.0062   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0690   0.0140   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0690   0.0140   0.0113   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1881   0.0116   0.0213   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0159     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1486   0.0273   0.0478   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1397   0.0168   0.0371   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.2991   0.1662   0.0945   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.2764   0.1579   0.0854   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.2878   0.0160   0.0188   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.2276   0.0167   0.0405   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1944   0.0444   0.0035   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.2162   0.0195   0.0370   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.3232   0.1104   0.0980   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.3232   0.1104   0.0980   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.2276   0.0167   0.0405   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.2276   0.0167   0.0405   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.4342   0.0196   0.0334   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1450     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.2144   0.0756   0.0557   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1992   0.0646   0.0456   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5470   0.3941   0.1664   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5389   0.3986   0.1636   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.6659   0.1820   0.1915   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.3601   0.1058   0.0698   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.3459   0.1351   0.0792   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.3262   0.0837   0.0680   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.5812   0.2439   0.1722   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.5812   0.2439   0.1722   N
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.3601   0.1058   0.0698   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.3601   0.1058   0.0698   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.6292   0.1777   0.1914   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.3044     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.4384   0.2279   0.1389   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.4363   0.2273   0.1360   N
