Gaussian Data Regression on four_sat (hybrid ECD / SNAP)
Methods: raw, readout_only, oracle_binomial, gdr_param, gdr_damped, gdr_mid, gdr_residual, gdr_afterburn, gdr_blend, gdr_select, gdr_full, scalar_cdr, zne_idle, readout_then_zne

Headline at κτ = 0.003  (readout_only vs gdr_param vs gdr_select vs oracle_binomial)

ecd  comprehensive             readout_realistic     raw.TVD=0.1075 dE=0.0699 GS=Y  readout_only.TVD=0.0840 dE=0.0521 GS=Y  oracle_binomial.TVD=0.0654 dE=0.0278 GS=Y  gdr_param.TVD=0.0626 dE=0.0344 GS=Y  gdr_select.TVD=0.0626 dE=0.0344 GS=Y  ideal_GS=Y
ecd    random     comprehensive             0.100 readout_realistic  readout_only         0.3444   0.0094   0.0023   N
ecd    random     comprehensive             0.100 readout_realistic  oracle_binomial      0.6140   0.1157   0.0008   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_param            0.2876   0.0343   0.0003   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_damped           0.2835   0.0318   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_mid              0.3133   0.0201   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_residual         0.4883   0.0598   0.0030   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_afterburn        0.4883   0.0598   0.0030   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_blend            0.2947   0.0383   0.0004   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_select           0.2835   0.0318   0.0005   N
ecd    random     comprehensive             0.100 readout_realistic  gdr_full             0.4962   0.0025   0.0030   N
ecd    random     comprehensive             0.100 readout_realistic  scalar_cdr             —      0.0537     —      —
ecd    random     comprehensive             0.100 readout_realistic  zne_idle             0.3119   0.0334   0.0016   N
ecd    random     comprehensive             0.100 readout_realistic  readout_then_zne     0.3125   0.0273   0.0017   N
ecd    optimized  comprehensive             0.003 readout_realistic  raw                  0.1075   0.0699   0.0692   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_only         0.0840   0.0521   0.0525   Y
ecd    optimized  comprehensive             0.003 readout_realistic  oracle_binomial      0.0654   0.0278   0.0292   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_param            0.0626   0.0344   0.0351   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_damped           0.0626   0.0344   0.0351   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_mid              0.0631   0.0349   0.0356   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_residual         0.0634   0.0221   0.0236   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_afterburn        0.0634   0.0221   0.0236   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_blend            0.0626   0.0344   0.0351   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_select           0.0626   0.0344   0.0351   Y
ecd    optimized  comprehensive             0.003 readout_realistic  gdr_full             0.1463   0.0042   0.0050   Y
ecd    optimized  comprehensive             0.003 readout_realistic  scalar_cdr             —      0.0457     —      —
ecd    optimized  comprehensive             0.003 readout_realistic  zne_idle             0.1148   0.0139   0.0114   Y
ecd    optimized  comprehensive             0.003 readout_realistic  readout_then_zne     0.1048   0.0029   0.0049   Y
ecd    optimized  comprehensive             0.030 readout_realistic  raw                  0.3336   0.2317   0.2280   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_only         0.3261   0.2232   0.2206   Y
ecd    optimized  comprehensive             0.030 readout_realistic  oracle_binomial      0.1294   0.0096   0.0113   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_param            0.1063   0.0554   0.0564   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_damped           0.1396   0.0890   0.0892   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_mid              0.1173   0.0568   0.0576   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_residual         0.1671   0.0359   0.0339   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_afterburn        0.1671   0.0359   0.0339   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_blend            0.1063   0.0554   0.0564   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_select           0.1063   0.0554   0.0564   Y
ecd    optimized  comprehensive             0.030 readout_realistic  gdr_full             0.2887   0.1460   0.1380   Y
ecd    optimized  comprehensive             0.030 readout_realistic  scalar_cdr             —      0.1340     —      —
ecd    optimized  comprehensive             0.030 readout_realistic  zne_idle             0.1961   0.1066   0.1042   Y
ecd    optimized  comprehensive             0.030 readout_realistic  readout_then_zne     0.1861   0.0960   0.0940   Y
ecd    optimized  comprehensive             0.100 readout_realistic  raw                  0.5888   0.3884   0.3794   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_only         0.5893   0.3870   0.3789   N
ecd    optimized  comprehensive             0.100 readout_realistic  oracle_binomial      0.2691   0.0692   0.0710   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_param            0.1987   0.0695   0.0631   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_damped           0.2048   0.1012   0.0947   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_mid              0.2392   0.0970   0.0913   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_residual         0.2764   0.0123   0.0145   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_afterburn        0.2764   0.0123   0.0145   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_blend            0.1972   0.0695   0.0639   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_select           0.1987   0.0695   0.0631   Y
ecd    optimized  comprehensive             0.100 readout_realistic  gdr_full             0.5718   0.4042   0.3845   N
ecd    optimized  comprehensive             0.100 readout_realistic  scalar_cdr             —      0.2614     —      —
ecd    optimized  comprehensive             0.100 readout_realistic  zne_idle             0.5776   0.3283   0.3222   N
ecd    optimized  comprehensive             0.100 readout_realistic  readout_then_zne     0.5780   0.3271   0.3213   N
